rates,coach_offs,coach_rates,win-loss,host_guest,days,game_month,rival_rates,rival_coach_offs,rival_coach_rates,coach_campions,wins-loss,rival_id,racer,label
0.805,8,59.2,50,0,1,12,0.46299999999999997,6,49.9,0,-6,7,雄鹿,0
0.805,8,59.2,50,0,2,3,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
0.805,8,59.2,50,1,3,4,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
0.805,8,59.2,50,1,4,4,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
0.805,8,59.2,50,1,2,4,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
0.805,8,59.2,50,0,2,4,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
0.805,8,59.2,50,0,3,4,0.46299999999999997,6,49.9,0,-6,7,雄鹿,1
0.805,8,59.2,50,1,3,11,0.293,4,41.2,0,-34,8,骑士,1
0.805,8,59.2,50,1,1,2,0.293,4,41.2,0,-34,8,骑士,1
0.805,8,59.2,50,0,2,3,0.293,4,41.2,0,-34,8,骑士,1
0.805,8,59.2,50,0,1,4,0.293,4,41.2,0,-34,8,骑士,1
0.805,8,59.2,50,1,5,11,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.805,8,59.2,50,0,2,3,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.805,8,59.2,50,1,3,6,0.7070000000000001,21,68.5,5,34,2,马刺,0
0.805,8,59.2,50,1,3,6,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.805,8,59.2,50,0,2,6,0.7070000000000001,21,68.5,5,34,2,马刺,0
0.805,8,59.2,50,0,2,6,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.805,8,59.2,50,0,3,6,0.7070000000000001,21,68.5,5,34,2,马刺,0
0.805,8,59.2,50,1,2,6,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.805,8,59.2,50,1,2,6,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.805,8,59.2,50,0,3,12,0.354,2,40.6,0,-24,26,奇才,0
0.805,8,59.2,50,1,3,12,0.354,2,40.6,0,-24,26,奇才,1
0.805,8,59.2,50,1,2,1,0.354,2,40.6,0,-24,26,奇才,1
0.805,8,59.2,50,0,1,4,0.354,2,40.6,0,-24,26,奇才,1
0.805,8,59.2,50,1,2,12,0.256,0,25.6,0,-40,9,黄蜂,1
0.805,8,59.2,50,0,2,3,0.256,0,25.6,0,-40,9,黄蜂,1
0.805,8,59.2,50,1,2,12,0.573,2,52.6,0,12,5,勇士,0
0.805,8,59.2,50,0,2,1,0.573,2,52.6,0,12,5,勇士,1
0.805,8,59.2,50,1,3,12,0.37799999999999995,16,58.2,0,-20,23,森林狼,1
0.805,8,59.2,50,0,1,3,0.37799999999999995,16,58.2,0,-20,23,森林狼,1
0.805,8,59.2,50,1,2,12,0.524,1,41.6,0,4,14,爵士,1
0.805,8,59.2,50,0,2,1,0.524,1,41.6,0,4,14,爵士,0
0.805,8,59.2,50,1,3,12,0.732,7,59.1,0,38,27,雷霆,1
0.805,8,59.2,50,0,2,2,0.732,7,59.1,0,38,27,雷霆,1
0.805,8,59.2,50,0,2,12,0.354,4,45.4,0,-24,15,活塞,0
0.805,8,59.2,50,1,2,1,0.354,4,45.4,0,-24,15,活塞,1
0.805,8,59.2,50,1,2,3,0.354,4,45.4,0,-24,15,活塞,1
0.805,8,59.2,50,0,2,12,0.244,0,26.9,0,-42,22,魔术,1
0.805,8,59.2,50,1,2,3,0.244,0,26.9,0,-42,22,魔术,1
0.805,8,59.2,50,0,1,3,0.244,0,26.9,0,-42,22,魔术,1
0.805,8,59.2,50,1,2,4,0.244,0,26.9,0,-42,22,魔术,1
0.805,8,59.2,50,1,2,1,0.5489999999999999,6,58.2,0,8,13,公牛,0
0.805,8,59.2,50,0,1,2,0.5489999999999999,6,58.2,0,8,13,公牛,1
0.805,8,59.2,50,0,2,3,0.5489999999999999,6,58.2,0,8,13,公牛,0
0.805,8,59.2,50,1,2,4,0.5489999999999999,6,58.2,0,8,13,公牛,1
0.805,8,59.2,50,1,8,5,0.5489999999999999,6,58.2,0,8,13,公牛,0
0.805,8,59.2,50,1,2,5,0.5489999999999999,6,58.2,0,8,13,公牛,1
0.805,8,59.2,50,0,2,5,0.5489999999999999,6,58.2,0,8,13,公牛,1
0.805,8,59.2,50,0,3,5,0.5489999999999999,6,58.2,0,8,13,公牛,1
0.805,8,59.2,50,1,2,5,0.5489999999999999,6,58.2,0,8,13,公牛,1
0.805,8,59.2,50,0,2,1,0.605,5,51.1,0,17,17,步行者,0
0.805,8,59.2,50,0,2,2,0.605,5,51.1,0,17,17,步行者,0
0.805,8,59.2,50,1,2,3,0.605,5,51.1,0,17,17,步行者,1
0.805,8,59.2,50,1,7,5,0.605,5,51.1,0,17,17,步行者,1
0.805,8,59.2,50,1,2,5,0.605,5,51.1,0,17,17,步行者,0
0.805,8,59.2,50,0,2,5,0.605,5,51.1,0,17,17,步行者,1
0.805,8,59.2,50,0,2,5,0.605,5,51.1,0,17,17,步行者,0
0.805,8,59.2,50,1,2,5,0.605,5,51.1,0,17,17,步行者,1
0.805,8,59.2,50,0,2,6,0.605,5,51.1,0,17,17,步行者,0
0.805,8,59.2,50,1,2,6,0.605,5,51.1,0,17,17,步行者,1
0.805,8,59.2,50,0,2,1,0.402,6,50.8,0,-16,10,开拓者,0
0.805,8,59.2,50,1,2,2,0.402,6,50.8,0,-16,10,开拓者,1
0.805,8,59.2,50,0,2,1,0.341,0,35.4,0,-26,11,国王,1
0.805,8,59.2,50,1,2,2,0.341,0,35.4,0,-26,11,国王,1
0.805,8,59.2,50,0,1,1,0.5489999999999999,6,61.6,0,8,6,湖人,1
0.805,8,59.2,50,1,2,2,0.5489999999999999,6,61.6,0,8,6,湖人,1
0.805,8,59.2,50,1,6,1,0.415,5,54.5,0,-14,25,猛龙,1
0.805,8,59.2,50,0,2,2,0.415,5,54.5,0,-14,25,猛龙,1
0.805,8,59.2,50,0,2,3,0.415,5,54.5,0,-14,25,猛龙,1
0.805,8,59.2,50,0,2,2,0.415,7,52.1,0,-14,20,76人,1
0.805,8,59.2,50,1,2,3,0.415,7,52.1,0,-14,20,76人,1
0.805,8,59.2,50,0,1,3,0.415,7,52.1,0,-14,20,76人,1
0.805,8,59.2,50,1,1,4,0.415,7,52.1,0,-14,20,76人,1
0.659,8,59.2,26,1,131,10,0.585,6,58.2,0,14,13,公牛,1
0.659,8,59.2,26,0,2,12,0.585,6,58.2,0,14,13,公牛,0
0.659,8,59.2,26,1,3,2,0.585,6,58.2,0,14,13,公牛,1
0.659,8,59.2,26,0,3,3,0.585,6,58.2,0,14,13,公牛,0
0.659,8,59.2,26,0,1,10,0.23199999999999998,1,35.7,0,-44,20,76人,0
0.659,8,59.2,26,0,2,1,0.23199999999999998,1,35.7,0,-44,20,76人,1
0.659,8,59.2,26,1,2,4,0.23199999999999998,1,35.7,0,-44,20,76人,0
0.659,8,59.2,26,0,2,11,0.537,3,49.1,0,6,19,篮网,0
0.659,8,59.2,26,0,1,1,0.537,3,49.1,0,6,19,篮网,0
0.659,8,59.2,26,1,2,3,0.537,3,49.1,0,6,19,篮网,0
0.659,8,59.2,26,1,2,4,0.537,3,49.1,0,6,19,篮网,0
0.659,8,59.2,26,1,8,5,0.537,3,49.1,0,6,19,篮网,1
0.659,8,59.2,26,1,2,5,0.537,3,49.1,0,6,19,篮网,1
0.659,8,59.2,26,0,2,5,0.537,3,49.1,0,6,19,篮网,0
0.659,8,59.2,26,0,2,5,0.537,3,49.1,0,6,19,篮网,1
0.659,8,59.2,26,1,2,5,0.537,3,49.1,0,6,19,篮网,1
0.659,8,59.2,26,1,2,11,0.537,2,40.6,0,6,26,奇才,1
0.659,8,59.2,26,0,5,1,0.537,2,40.6,0,6,26,奇才,0
0.659,8,59.2,26,1,1,3,0.537,2,40.6,0,6,26,奇才,1
0.659,8,59.2,26,0,2,4,0.537,2,40.6,0,6,26,奇才,0
0.659,8,59.2,26,0,2,11,0.585,5,54.5,0,14,25,猛龙,1
0.659,8,59.2,26,0,2,11,0.585,5,54.5,0,14,25,猛龙,1
0.659,8,59.2,26,1,1,1,0.585,5,54.5,0,14,25,猛龙,1
0.659,8,59.2,26,1,2,3,0.585,5,54.5,0,14,25,猛龙,1
0.659,8,59.2,26,1,2,11,0.695,14,57.5,1,32,1,快船,1
0.659,8,59.2,26,0,2,2,0.695,14,57.5,1,32,1,快船,1
0.659,8,59.2,26,1,2,11,0.305,4,55.0,0,-32,4,凯尔特,0
0.659,8,59.2,26,1,1,1,0.305,4,55.0,0,-32,4,凯尔特,1
0.659,8,59.2,26,0,1,3,0.305,4,55.0,0,-32,4,凯尔特,0
0.659,8,59.2,26,1,3,11,0.183,3,43.6,0,-52,7,雄鹿,1
0.659,8,59.2,26,0,1,3,0.183,3,43.6,0,-52,7,雄鹿,1
0.659,8,59.2,26,1,2,4,0.183,3,43.6,0,-52,7,雄鹿,1
0.659,8,59.2,26,1,3,11,0.46299999999999997,4,55.3,0,-6,18,老鹰,1
0.659,8,59.2,26,1,3,12,0.46299999999999997,4,55.3,0,-6,18,老鹰,1
0.659,8,59.2,26,0,2,1,0.46299999999999997,4,55.3,0,-6,18,老鹰,0
0.659,8,59.2,26,0,1,4,0.46299999999999997,4,55.3,0,-6,18,老鹰,0
0.659,8,59.2,26,0,1,11,0.28,0,26.9,0,-36,22,魔术,1
0.659,8,59.2,26,1,3,11,0.28,0,26.9,0,-36,22,魔术,1
0.659,8,59.2,26,0,2,1,0.28,0,26.9,0,-36,22,魔术,1
0.659,8,59.2,26,1,2,3,0.28,0,26.9,0,-36,22,魔术,1
0.659,8,59.2,26,1,2,11,0.585,0,42.7,0,14,16,太阳,1
0.659,8,59.2,26,0,3,2,0.585,0,42.7,0,14,16,太阳,1
0.659,8,59.2,26,0,2,11,0.402,6,61.6,0,-16,8,骑士,1
0.659,8,59.2,26,1,4,12,0.402,6,61.6,0,-16,8,骑士,1
0.659,8,59.2,26,0,2,3,0.402,6,61.6,0,-16,8,骑士,1
0.659,8,59.2,26,1,2,12,0.354,3,48.0,0,-24,15,活塞,0
0.659,8,59.2,26,0,1,12,0.354,3,48.0,0,-24,15,活塞,1
0.659,8,59.2,26,1,2,2,0.354,3,48.0,0,-24,15,活塞,1
0.659,8,59.2,26,0,2,3,0.354,3,48.0,0,-24,15,活塞,1
0.659,8,59.2,26,0,2,12,0.488,16,58.2,0,-2,23,森林狼,1
0.659,8,59.2,26,1,2,4,0.488,16,58.2,0,-2,23,森林狼,0
0.659,8,59.2,26,0,2,12,0.6829999999999999,5,51.1,0,30,17,步行者,0
0.659,8,59.2,26,1,2,12,0.6829999999999999,5,51.1,0,30,17,步行者,1
0.659,8,59.2,26,0,2,3,0.6829999999999999,5,51.1,0,30,17,步行者,0
0.659,8,59.2,26,1,2,4,0.6829999999999999,5,51.1,0,30,17,步行者,1
0.659,8,59.2,26,0,4,5,0.6829999999999999,5,51.1,0,30,17,步行者,0
0.659,8,59.2,26,0,2,5,0.6829999999999999,5,51.1,0,30,17,步行者,1
0.659,8,59.2,26,1,4,5,0.6829999999999999,5,51.1,0,30,17,步行者,1
0.659,8,59.2,26,1,2,5,0.6829999999999999,5,51.1,0,30,17,步行者,1
0.659,8,59.2,26,0,2,5,0.6829999999999999,5,51.1,0,30,17,步行者,0
0.659,8,59.2,26,1,2,5,0.6829999999999999,5,51.1,0,30,17,步行者,1
0.659,8,59.2,26,1,2,12,0.305,1,41.6,0,-32,14,爵士,1
0.659,8,59.2,26,0,3,2,0.305,1,41.6,0,-32,14,爵士,0
0.659,8,59.2,26,1,2,12,0.341,0,48.6,0,-26,11,国王,1
0.659,8,59.2,26,0,2,12,0.341,0,48.6,0,-26,11,国王,0
0.659,8,59.2,26,0,2,12,0.32899999999999996,8,55.5,0,-28,6,湖人,1
0.659,8,59.2,26,1,2,1,0.32899999999999996,8,55.5,0,-28,6,湖人,1
0.659,8,59.2,26,0,1,12,0.659,6,50.8,0,26,10,开拓者,1
0.659,8,59.2,26,1,2,3,0.659,6,50.8,0,26,10,开拓者,1
0.659,8,59.2,26,0,2,12,0.439,0,39.7,0,-10,12,掘金,1
0.659,8,59.2,26,1,2,3,0.439,0,39.7,0,-10,12,掘金,0
0.659,8,59.2,26,1,3,1,0.622,2,52.6,0,20,5,勇士,0
0.659,8,59.2,26,0,1,2,0.622,2,52.6,0,20,5,勇士,1
0.659,8,59.2,26,1,2,1,0.415,2,43.9,0,-14,28,鹈鹕,1
0.659,8,59.2,26,0,1,3,0.415,2,43.9,0,-14,28,鹈鹕,0
0.659,8,59.2,26,0,2,1,0.451,5,46.3,0,-8,21,尼克斯,0
0.659,8,59.2,26,0,3,2,0.451,5,46.3,0,-8,21,尼克斯,1
0.659,8,59.2,26,1,4,2,0.451,5,46.3,0,-8,21,尼克斯,1
0.659,8,59.2,26,1,2,4,0.451,5,46.3,0,-8,21,尼克斯,1
0.659,8,59.2,26,1,3,1,0.7559999999999999,21,68.5,5,42,2,马刺,1
0.659,8,59.2,26,0,2,3,0.7559999999999999,21,68.5,5,42,2,马刺,0
0.659,8,59.2,26,0,6,6,0.7559999999999999,21,68.5,5,42,2,马刺,0
0.659,8,59.2,26,0,3,6,0.7559999999999999,21,68.5,5,42,2,马刺,1
0.659,8,59.2,26,1,2,6,0.7559999999999999,21,68.5,5,42,2,马刺,0
0.659,8,59.2,26,1,2,6,0.7559999999999999,21,68.5,5,42,2,马刺,0
0.659,8,59.2,26,0,3,6,0.7559999999999999,21,68.5,5,42,2,马刺,0
0.659,8,59.2,26,1,3,1,0.72,7,59.1,0,36,27,雷霆,0
0.659,8,59.2,26,0,2,2,0.72,7,59.1,0,36,27,雷霆,1
0.659,8,59.2,26,0,1,3,0.659,3,55.6,0,26,3,火箭,0
0.659,8,59.2,26,1,2,3,0.659,3,55.6,0,26,3,火箭,1
0.659,8,59.2,26,1,2,3,0.61,3,50.0,0,18,24,灰熊,1
0.659,8,59.2,26,0,1,4,0.61,3,50.0,0,18,24,灰熊,0
0.451,8,59.2,-8,1,136,10,0.561,2,40.6,0,10,26,奇才,1
0.451,8,59.2,-8,0,1,12,0.561,2,40.6,0,10,26,奇才,0
0.451,8,59.2,-8,1,2,12,0.561,2,40.6,0,10,26,奇才,0
0.451,8,59.2,-8,0,2,3,0.561,2,40.6,0,10,26,奇才,0
0.451,8,59.2,-8,0,3,11,0.22,1,35.7,0,-46,20,76人,1
0.451,8,59.2,-8,1,2,12,0.22,1,35.7,0,-46,20,76人,0
0.451,8,59.2,-8,1,2,2,0.22,1,35.7,0,-46,20,76人,1
0.451,8,59.2,-8,0,2,4,0.22,1,35.7,0,-46,20,76人,1
0.451,8,59.2,-8,1,1,11,0.598,5,54.5,0,16,25,猛龙,1
0.451,8,59.2,-8,0,2,3,0.598,5,54.5,0,16,25,猛龙,0
0.451,8,59.2,-8,1,2,4,0.598,5,54.5,0,16,25,猛龙,0
0.451,8,59.2,-8,1,2,11,0.6829999999999999,3,55.6,0,30,3,火箭,0
0.451,8,59.2,-8,0,3,1,0.6829999999999999,3,55.6,0,30,3,火箭,0
0.451,8,59.2,-8,0,1,11,0.402,2,47.5,0,-16,9,黄蜂,0
0.451,8,59.2,-8,1,1,11,0.402,2,47.5,0,-16,9,黄蜂,1
0.451,8,59.2,-8,0,1,1,0.402,2,47.5,0,-16,9,黄蜂,0
0.451,8,59.2,-8,1,2,4,0.402,2,47.5,0,-16,9,黄蜂,1
0.451,8,59.2,-8,1,3,11,0.195,11,52.5,0,-50,23,森林狼,1
0.451,8,59.2,-8,0,1,2,0.195,11,52.5,0,-50,23,森林狼,0
0.451,8,59.2,-8,1,3,11,0.46299999999999997,5,51.1,0,-6,17,步行者,0
0.451,8,59.2,-8,0,2,12,0.46299999999999997,5,51.1,0,-6,17,步行者,0
0.451,8,59.2,-8,1,2,1,0.46299999999999997,5,51.1,0,-6,17,步行者,1
0.451,8,59.2,-8,0,1,4,0.46299999999999997,5,51.1,0,-6,17,步行者,0
0.451,8,59.2,-8,0,2,11,0.732,4,55.3,0,38,18,老鹰,0
0.451,8,59.2,-8,1,2,12,0.732,4,55.3,0,38,18,老鹰,0
0.451,8,59.2,-8,1,1,2,0.732,4,55.3,0,38,18,老鹰,0
0.451,8,59.2,-8,0,2,3,0.732,4,55.3,0,38,18,老鹰,0
0.451,8,59.2,-8,1,2,11,0.5,3,49.1,0,0,7,雄鹿,0
0.451,8,59.2,-8,0,2,12,0.5,3,49.1,0,0,7,雄鹿,0
0.451,8,59.2,-8,1,2,1,0.5,3,49.1,0,0,7,雄鹿,0
0.451,8,59.2,-8,0,2,3,0.5,3,49.1,0,0,7,雄鹿,0
0.451,8,59.2,-8,0,1,11,0.46299999999999997,4,49.1,0,-6,19,篮网,1
0.451,8,59.2,-8,0,2,12,0.46299999999999997,4,49.1,0,-6,19,篮网,1
0.451,8,59.2,-8,1,1,1,0.46299999999999997,4,49.1,0,-6,19,篮网,1
0.451,8,59.2,-8,1,2,3,0.46299999999999997,4,49.1,0,-6,19,篮网,1
0.451,8,59.2,-8,1,3,11,0.6829999999999999,14,57.5,1,30,1,快船,0
0.451,8,59.2,-8,0,3,1,0.6829999999999999,14,57.5,1,30,1,快船,1
0.451,8,59.2,-8,0,2,11,0.305,0,26.9,0,-32,22,魔术,1
0.451,8,59.2,-8,1,2,12,0.305,0,26.9,0,-32,22,魔术,0
0.451,8,59.2,-8,0,2,2,0.305,0,26.9,0,-32,22,魔术,1
0.451,8,59.2,-8,1,2,4,0.305,0,26.9,0,-32,22,魔术,1
0.451,8,59.2,-8,1,2,11,0.8170000000000001,4,78.8,3,52,5,勇士,0
0.451,8,59.2,-8,0,1,1,0.8170000000000001,4,78.8,3,52,5,勇士,0
0.451,8,59.2,-8,0,5,11,0.207,0,29.4,0,-48,21,尼克斯,1
0.451,8,59.2,-8,1,3,2,0.207,0,29.4,0,-48,21,尼克斯,1
0.451,8,59.2,-8,0,9,2,0.207,0,29.4,0,-48,21,尼克斯,1
0.451,8,59.2,-8,0,2,12,0.6709999999999999,3,50.0,0,28,24,灰熊,0
0.451,8,59.2,-8,1,2,12,0.6709999999999999,3,50.0,0,28,24,灰熊,0
0.451,8,59.2,-8,0,2,12,0.47600000000000003,0,42.7,0,-4,16,太阳,1
0.451,8,59.2,-8,1,2,3,0.47600000000000003,0,42.7,0,-4,16,太阳,1
0.451,8,59.2,-8,0,1,12,0.366,0,39.7,0,-22,12,掘金,0
0.451,8,59.2,-8,1,2,3,0.366,0,39.7,0,-22,12,掘金,1
0.451,8,59.2,-8,0,2,12,0.46299999999999997,2,54.7,0,-6,14,爵士,1
0.451,8,59.2,-8,1,1,12,0.46299999999999997,2,54.7,0,-6,14,爵士,0
0.451,8,59.2,-8,1,2,12,0.61,6,58.2,0,18,13,公牛,0
0.451,8,59.2,-8,0,2,1,0.61,6,58.2,0,18,13,公牛,1
0.451,8,59.2,-8,1,2,4,0.61,6,58.2,0,18,13,公牛,0
0.451,8,59.2,-8,1,2,12,0.488,4,55.0,0,-2,4,凯尔特,1
0.451,8,59.2,-8,0,2,2,0.488,4,55.0,0,-2,4,凯尔特,1
0.451,8,59.2,-8,1,2,3,0.488,4,55.0,0,-2,4,凯尔特,0
0.451,8,59.2,-8,0,1,3,0.488,4,55.0,0,-2,4,凯尔特,1
0.451,8,59.2,-8,1,2,12,0.6459999999999999,1,67.5,0,24,8,骑士,1
0.451,8,59.2,-8,0,2,2,0.6459999999999999,1,67.5,0,24,8,骑士,0
0.451,8,59.2,-8,1,3,3,0.6459999999999999,1,67.5,0,24,8,骑士,1
0.451,8,59.2,-8,0,2,4,0.6459999999999999,1,67.5,0,24,8,骑士,0
0.451,8,59.2,-8,0,4,1,0.622,6,50.8,0,20,10,开拓者,0
0.451,8,59.2,-8,1,2,3,0.622,6,50.8,0,20,10,开拓者,1
0.451,8,59.2,-8,0,2,1,0.256,4,41.2,0,-40,6,湖人,1
0.451,8,59.2,-8,1,2,3,0.256,4,41.2,0,-40,6,湖人,1
0.451,8,59.2,-8,0,2,1,0.354,0,48.6,0,-24,11,国王,1
0.451,8,59.2,-8,1,1,3,0.354,0,48.6,0,-24,11,国王,1
0.451,8,59.2,-8,1,4,1,0.5489999999999999,7,59.1,0,8,27,雷霆,0
0.451,8,59.2,-8,0,2,3,0.5489999999999999,7,59.1,0,8,27,雷霆,0
0.451,8,59.2,-8,0,2,2,0.39,8,57.7,0,-18,15,活塞,0
0.451,8,59.2,-8,1,2,3,0.39,8,57.7,0,-18,15,活塞,1
0.451,8,59.2,-8,0,2,4,0.39,8,57.7,0,-18,15,活塞,0
0.451,8,59.2,-8,0,2,2,0.6709999999999999,21,68.5,5,28,2,马刺,0
0.451,8,59.2,-8,1,2,3,0.6709999999999999,21,68.5,5,28,2,马刺,0
0.451,8,59.2,-8,1,1,2,0.5489999999999999,2,43.9,0,8,28,鹈鹕,0
0.451,8,59.2,-8,0,2,2,0.5489999999999999,2,43.9,0,8,28,鹈鹕,0
0.585,8,59.2,14,1,196,10,0.585,2,47.5,0,14,9,黄蜂,1
0.585,8,59.2,14,0,2,12,0.585,2,47.5,0,14,9,黄蜂,0
0.585,8,59.2,14,0,2,2,0.585,2,47.5,0,14,9,黄蜂,1
0.585,8,59.2,14,1,3,3,0.585,2,47.5,0,14,9,黄蜂,0
0.585,8,59.2,14,1,4,4,0.585,2,47.5,0,14,9,黄蜂,1
0.585,8,59.2,14,1,3,4,0.585,2,47.5,0,14,9,黄蜂,1
0.585,8,59.2,14,0,3,4,0.585,2,47.5,0,14,9,黄蜂,0
0.585,8,59.2,14,0,2,4,0.585,2,47.5,0,14,9,黄蜂,0
0.585,8,59.2,14,1,2,4,0.585,2,47.5,0,14,9,黄蜂,0
0.585,8,59.2,14,0,2,4,0.585,2,47.5,0,14,9,黄蜂,1
0.585,8,59.2,14,1,2,5,0.585,2,47.5,0,14,9,黄蜂,1
0.585,8,59.2,14,0,2,10,0.695,1,67.5,0,32,8,骑士,0
0.585,8,59.2,14,1,2,12,0.695,1,67.5,0,32,8,骑士,1
0.585,8,59.2,14,1,2,3,0.695,1,67.5,0,32,8,骑士,1
0.585,8,59.2,14,1,2,11,0.5,3,55.6,0,0,3,火箭,1
0.585,8,59.2,14,0,2,2,0.5,3,55.6,0,0,3,火箭,0
0.585,8,59.2,14,1,2,11,0.585,4,55.3,0,14,18,老鹰,0
0.585,8,59.2,14,0,1,12,0.585,4,55.3,0,14,18,老鹰,1
0.585,8,59.2,14,1,2,1,0.585,4,55.3,0,14,18,老鹰,1
0.585,8,59.2,14,0,10,2,0.585,4,55.3,0,14,18,老鹰,1
0.585,8,59.2,14,0,2,11,0.354,2,43.3,0,-24,23,森林狼,1
0.585,8,59.2,14,1,5,11,0.354,2,43.3,0,-24,23,森林狼,0
0.585,8,59.2,14,0,1,11,0.5489999999999999,5,51.1,0,8,17,步行者,0
0.585,8,59.2,14,0,2,12,0.5489999999999999,5,51.1,0,8,17,步行者,0
0.585,8,59.2,14,1,1,1,0.5489999999999999,5,51.1,0,8,17,步行者,1
0.585,8,59.2,14,1,2,2,0.5489999999999999,5,51.1,0,8,17,步行者,1
0.585,8,59.2,14,1,2,11,0.6829999999999999,5,54.5,0,30,25,猛龙,1
0.585,8,59.2,14,1,2,12,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,0,2,1,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,0,1,3,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,0,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,1
0.585,8,59.2,14,0,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,1,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,1,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,1
0.585,8,59.2,14,0,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,1,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,1
0.585,8,59.2,14,0,2,5,0.6829999999999999,5,54.5,0,30,25,猛龙,0
0.585,8,59.2,14,1,2,11,0.207,4,41.2,0,-48,6,湖人,1
0.585,8,59.2,14,0,2,3,0.207,4,41.2,0,-48,6,湖人,0
0.585,8,59.2,14,1,2,11,0.488,2,54.7,0,-2,14,爵士,1
0.585,8,59.2,14,0,1,1,0.488,2,54.7,0,-2,14,爵士,0
0.585,8,59.2,14,1,2,11,0.402,22,58.8,0,-16,11,国王,1
0.585,8,59.2,14,0,2,4,0.402,22,58.8,0,-16,11,国王,1
0.585,8,59.2,14,1,2,11,0.122,1,35.7,0,-62,20,76人,1
0.585,8,59.2,14,0,1,3,0.122,1,35.7,0,-62,20,76人,1
0.585,8,59.2,14,1,2,3,0.122,1,35.7,0,-62,20,76人,1
0.585,8,59.2,14,1,2,11,0.39,0,29.4,0,-18,21,尼克斯,1
0.585,8,59.2,14,0,2,11,0.39,0,29.4,0,-18,21,尼克斯,1
0.585,8,59.2,14,1,2,1,0.39,0,29.4,0,-18,21,尼克斯,0
0.585,8,59.2,14,0,1,2,0.39,0,29.4,0,-18,21,尼克斯,1
0.585,8,59.2,14,0,2,11,0.537,8,57.7,0,6,15,活塞,0
0.585,8,59.2,14,1,2,12,0.537,8,57.7,0,6,15,活塞,0
0.585,8,59.2,14,1,3,4,0.537,8,57.7,0,6,15,活塞,1
0.585,8,59.2,14,0,2,4,0.537,8,57.7,0,6,15,活塞,1
0.585,8,59.2,14,1,3,11,0.585,4,55.0,0,14,4,凯尔特,0
0.585,8,59.2,14,0,3,2,0.585,4,55.0,0,14,4,凯尔特,0
0.585,8,59.2,14,0,1,4,0.585,4,55.0,0,14,4,凯尔特,0
0.585,8,59.2,14,1,3,12,0.6709999999999999,3,60.8,0,28,27,雷霆,1
0.585,8,59.2,14,0,2,1,0.6709999999999999,3,60.8,0,28,27,雷霆,0
0.585,8,59.2,14,1,2,12,0.5,2,40.6,0,0,26,奇才,0
0.585,8,59.2,14,0,2,1,0.5,2,40.6,0,0,26,奇才,1
0.585,8,59.2,14,0,1,1,0.5,2,40.6,0,0,26,奇才,0
0.585,8,59.2,14,1,1,2,0.5,2,40.6,0,0,26,奇才,1
0.585,8,59.2,14,1,2,12,0.512,3,50.0,0,2,24,灰熊,1
0.585,8,59.2,14,0,1,12,0.512,3,50.0,0,2,24,灰熊,0
0.585,8,59.2,14,0,2,12,0.256,4,49.1,0,-40,19,篮网,1
0.585,8,59.2,14,1,2,12,0.256,4,49.1,0,-40,19,篮网,0
0.585,8,59.2,14,0,1,1,0.256,4,49.1,0,-40,19,篮网,1
0.585,8,59.2,14,1,3,3,0.256,4,49.1,0,-40,19,篮网,1
0.585,8,59.2,14,1,2,12,0.537,6,50.8,0,6,10,开拓者,1
0.585,8,59.2,14,0,1,4,0.537,6,50.8,0,6,10,开拓者,0
0.585,8,59.2,14,1,3,12,0.366,3,46.6,0,-22,28,鹈鹕,1
0.585,8,59.2,14,0,3,3,0.366,3,46.6,0,-22,28,鹈鹕,1
0.585,8,59.2,14,0,1,12,0.4270000000000001,6,49.9,0,-12,22,魔术,1
0.585,8,59.2,14,1,2,3,0.4270000000000001,6,49.9,0,-12,22,魔术,1
0.585,8,59.2,14,0,1,4,0.4270000000000001,6,49.9,0,-12,22,魔术,0
0.585,8,59.2,14,1,2,4,0.4270000000000001,6,49.9,0,-12,22,魔术,1
0.585,8,59.2,14,0,2,1,0.28,0,42.7,0,-36,16,太阳,1
0.585,8,59.2,14,1,2,3,0.28,0,42.7,0,-36,16,太阳,1
0.585,8,59.2,14,0,2,1,0.89,4,78.8,3,64,5,勇士,0
